"","Year","Month","Treatment","Plot","parasite","prevalence_among_plants"
"543","17","July","CRP","24","Rhiz",0.181818181818182
"544","17","July","CRP","27","Anthracnose",0.603448275862069
"545","17","July","CRP","27","CRust",0
"546","17","July","CRP","27","Rhiz",0
"547","17","July","CRP","32","Anthracnose",0.582089552238806
"548","17","July","CRP","32","CRust",0
"549","17","July","CRP","32","Rhiz",0.0149253731343284
"550","17","July","CRP","33","Anthracnose",0.690909090909091
"551","17","July","CRP","33","CRust",0
"552","17","July","CRP","33","Rhiz",0.0181818181818182
"553","17","July","CRP","41","Anthracnose",0.622641509433962
"554","17","July","CRP","41","CRust",0
"555","17","July","CRP","41","Rhiz",0.0188679245283019
"556","17","July","CRP","42","Anthracnose",0.592592592592593
"557","17","July","CRP","42","CRust",0
"558","17","July","CRP","42","Rhiz",0.0185185185185185
"559","17","July","CRP","45","Anthracnose",0.584905660377358
"560","17","July","CRP","45","CRust",0
"561","17","July","CRP","45","Rhiz",0.0566037735849057
"562","17","July","CRP","48","Anthracnose",0.563636363636364
"563","17","July","CRP","48","CRust",0
"564","17","July","CRP","48","Rhiz",0.0727272727272727
"565","17","July","CRP","49","Anthracnose",0.592592592592593
"566","17","July","CRP","49","CRust",0.0185185185185185
"567","17","July","CRP","49","Rhiz",0.0555555555555556
"568","17","July","CRP","58","Anthracnose",0.542372881355932
"569","17","July","CRP","58","CRust",0.0169491525423729
"570","17","July","CRP","58","Rhiz",0
"571","17","July","CRP","60","Anthracnose",0.462962962962963
"572","17","July","CRP","60","CRust",0
"573","17","July","CRP","60","Rhiz",0.0185185185185185
"574","17","July","CRP","64","Anthracnose",0.264150943396226
"575","17","July","CRP","64","CRust",0.0943396226415094
"576","17","July","CRP","64","Rhiz",0.0566037735849057
"577","17","August","Always_sprayed","4","Anthracnose",0.333333333333333
"578","17","August","Always_sprayed","4","CRust",0
"579","17","August","Always_sprayed","4","Rhiz",0
"580","17","August","Always_sprayed","10","Anthracnose",0.315789473684211
"581","17","August","Always_sprayed","10","CRust",0
"582","17","August","Always_sprayed","10","Rhiz",0.0526315789473684
"583","17","August","Always_sprayed","11","Anthracnose",0.225806451612903
"584","17","August","Always_sprayed","11","CRust",0.0161290322580645
"585","17","August","Always_sprayed","11","Rhiz",0.0483870967741935
"586","17","August","Always_sprayed","19","Anthracnose",0.11864406779661
"587","17","August","Always_sprayed","19","CRust",0.0169491525423729
"588","17","August","Always_sprayed","19","Rhiz",0.0677966101694915
"589","17","August","Always_sprayed","21","Anthracnose",0.333333333333333
"590","17","August","Always_sprayed","21","CRust",0.0158730158730159
"591","17","August","Always_sprayed","21","Rhiz",0.0317460317460317
"592","17","August","Always_sprayed","22","Anthracnose",0.410958904109589
"593","17","August","Always_sprayed","22","CRust",0
"594","17","August","Always_sprayed","22","Rhiz",0.0410958904109589
"595","17","August","Always_sprayed","31","Anthracnose",0.125
"596","17","August","Always_sprayed","31","CRust",0
"597","17","August","Always_sprayed","31","Rhiz",0.0535714285714286
"598","17","August","Always_sprayed","36","Anthracnose",0.0909090909090909
"599","17","August","Always_sprayed","36","CRust",0
"600","17","August","Always_sprayed","36","Rhiz",0.0181818181818182
"601","17","August","Always_sprayed","40","Anthracnose",0.0892857142857143
"602","17","August","Always_sprayed","40","CRust",0
"603","17","August","Always_sprayed","40","Rhiz",0.0178571428571429
"604","17","August","Always_sprayed","43","Anthracnose",0.283333333333333
"605","17","August","Always_sprayed","43","CRust",0
"606","17","August","Always_sprayed","43","Rhiz",0.05
"607","17","August","Always_sprayed","50","Anthracnose",0.25
"608","17","August","Always_sprayed","50","CRust",0.05
"609","17","August","Always_sprayed","50","Rhiz",0.0833333333333333
"610","17","August","Always_sprayed","52","Anthracnose",0.160714285714286
"611","17","August","Always_sprayed","52","CRust",0.0178571428571429
"612","17","August","Always_sprayed","52","Rhiz",0.0357142857142857
"613","17","August","Always_sprayed","53","Anthracnose",0.442307692307692
"614","17","August","Always_sprayed","53","CRust",0.0384615384615385
"615","17","August","Always_sprayed","53","Rhiz",0.173076923076923
"616","17","August","Always_sprayed","56","Anthracnose",0.183333333333333
"617","17","August","Always_sprayed","56","CRust",0
"618","17","August","Always_sprayed","56","Rhiz",0.05
"619","17","August","Always_sprayed","57","Anthracnose",0.44
"620","17","August","Always_sprayed","57","CRust",0.02
"621","17","August","Always_sprayed","57","Rhiz",0.18
"622","17","August","Always_sprayed","59","Anthracnose",0.26530612244898
"623","17","August","Always_sprayed","59","CRust",0
"624","17","August","Always_sprayed","59","Rhiz",0.0816326530612245
"625","17","August","Control","1","Anthracnose",0.666666666666667
"626","17","August","Control","1","CRust",0.210526315789474
"627","17","August","Control","1","Rhiz",0.228070175438596
"628","17","August","Control","7","Anthracnose",0.482142857142857
"629","17","August","Control","7","CRust",0.107142857142857
"630","17","August","Control","7","Rhiz",0.303571428571429
"631","17","August","Control","12","Anthracnose",0.603448275862069
"632","17","August","Control","12","CRust",0.120689655172414
"633","17","August","Control","12","Rhiz",0.293103448275862
"634","17","August","Control","13","Anthracnose",0.490196078431373
"635","17","August","Control","13","CRust",0.274509803921569
"636","17","August","Control","13","Rhiz",0.392156862745098
"637","17","August","Control","16","Anthracnose",0.547169811320755
"638","17","August","Control","16","CRust",0.339622641509434
"639","17","August","Control","16","Rhiz",0.226415094339623
"640","17","August","Control","20","Anthracnose",0.526315789473684
"641","17","August","Control","20","CRust",0.368421052631579
"642","17","August","Control","20","Rhiz",0.473684210526316
"643","17","August","Control","23","Anthracnose",0.701492537313433
"644","17","August","Control","23","CRust",0.149253731343284
"645","17","August","Control","23","Rhiz",0.119402985074627
"646","17","August","Control","29","Anthracnose",0.433962264150943
"647","17","August","Control","29","CRust",0.339622641509434
"648","17","August","Control","29","Rhiz",0.283018867924528
"649","17","August","Control","30","Anthracnose",0.269230769230769
"650","17","August","Control","30","CRust",0.307692307692308
"651","17","August","Control","30","Rhiz",0.538461538461538
"652","17","August","Control","38","Anthracnose",0.547169811320755
"653","17","August","Control","38","CRust",0.0754716981132075
"654","17","August","Control","38","Rhiz",0.377358490566038
"655","17","August","Control","44","Anthracnose",0.719298245614035
"656","17","August","Control","44","CRust",0.0526315789473684
"657","17","August","Control","44","Rhiz",0.0701754385964912
"658","17","August","Control","46","Anthracnose",0.701754385964912
"659","17","August","Control","46","CRust",0.105263157894737
"660","17","August","Control","46","Rhiz",0.140350877192982
"661","17","August","Control","54","Anthracnose",0.745454545454545
"662","17","August","Control","54","CRust",0.163636363636364
"663","17","August","Control","54","Rhiz",0.309090909090909
"664","17","August","Control","55","Anthracnose",0.648148148148148
"665","17","August","Control","55","CRust",0.037037037037037
"666","17","August","Control","55","Rhiz",0.166666666666667
"667","17","August","Control","62","Anthracnose",0.62962962962963
"668","17","August","Control","62","CRust",0.148148148148148
"669","17","August","Control","62","Rhiz",0.222222222222222
"670","17","August","Control","63","Anthracnose",0.511111111111111
"671","17","August","Control","63","CRust",0.244444444444444
"672","17","August","Control","63","Rhiz",0.4
"673","17","August","CR_P","2","Anthracnose",0.482142857142857
"674","17","August","CR_P","2","CRust",0.0357142857142857
"675","17","August","CR_P","2","Rhiz",0.125
"676","17","August","CR_P","6","Anthracnose",0.473684210526316
"677","17","August","CR_P","6","CRust",0
"678","17","August","CR_P","6","Rhiz",0.087719298245614
"679","17","August","CR_P","14","Anthracnose",0.526315789473684
"680","17","August","CR_P","14","CRust",0.105263157894737
"681","17","August","CR_P","14","Rhiz",0.087719298245614
"682","17","August","CR_P","15","Anthracnose",0.339285714285714
"683","17","August","CR_P","15","CRust",0.0357142857142857
"684","17","August","CR_P","15","Rhiz",0.0892857142857143
"685","17","August","CR_P","17","Anthracnose",0.537037037037037
"686","17","August","CR_P","17","CRust",0.407407407407407
"687","17","August","CR_P","17","Rhiz",0.277777777777778
"688","17","August","CR_P","18","Anthracnose",0.607142857142857
"689","17","August","CR_P","18","CRust",0.0535714285714286
"690","17","August","CR_P","18","Rhiz",0.178571428571429
"691","17","August","CR_P","25","Anthracnose",0.6
"692","17","August","CR_P","25","CRust",0
"693","17","August","CR_P","25","Rhiz",0
"694","17","August","CR_P","26","Anthracnose",0.651515151515151
"695","17","August","CR_P","26","CRust",0
"696","17","August","CR_P","26","Rhiz",0.0606060606060606
"697","17","August","CR_P","28","Anthracnose",0.262295081967213
"698","17","August","CR_P","28","CRust",0.0163934426229508
"699","17","August","CR_P","28","Rhiz",0.147540983606557
"700","17","August","CR_P","34","Anthracnose",0.245283018867925
"701","17","August","CR_P","34","CRust",0
"702","17","August","CR_P","34","Rhiz",0
"703","17","August","CR_P","35","Anthracnose",0.339622641509434
"704","17","August","CR_P","35","CRust",0.0377358490566038
"705","17","August","CR_P","35","Rhiz",0.150943396226415
"706","17","August","CR_P","37","Anthracnose",0.440677966101695
"707","17","August","CR_P","37","CRust",0.0508474576271186
"708","17","August","CR_P","37","Rhiz",0.186440677966102
"709","17","August","CR_P","39","Anthracnose",0.350877192982456
"710","17","August","CR_P","39","CRust",0.0175438596491228
"711","17","August","CR_P","39","Rhiz",0.087719298245614
"712","17","August","CR_P","47","Anthracnose",0.4
"713","17","August","CR_P","47","CRust",0.1
"714","17","August","CR_P","47","Rhiz",0.116666666666667
"715","17","August","CR_P","51","Anthracnose",0.627118644067797
"716","17","August","CR_P","51","CRust",0.0169491525423729
"717","17","August","CR_P","51","Rhiz",0.0847457627118644
"718","17","August","CR_P","61","Anthracnose",0.611111111111111
"719","17","August","CR_P","61","CRust",0.037037037037037
"720","17","August","CR_P","61","Rhiz",0.240740740740741
"721","17","August","CRP","3","Anthracnose",0.310344827586207
"722","17","August","CRP","3","CRust",0.0172413793103448
"723","17","August","CRP","3","Rhiz",0.0689655172413793
"724","17","August","CRP","5","Anthracnose",0.333333333333333
"725","17","August","CRP","5","CRust",0
"726","17","August","CRP","5","Rhiz",0.0175438596491228
"727","17","August","CRP","8","Anthracnose",0.293103448275862
"728","17","August","CRP","8","CRust",0.0172413793103448
"729","17","August","CRP","8","Rhiz",0.0344827586206897
"730","17","August","CRP","9","Anthracnose",0.254545454545455
"731","17","August","CRP","9","CRust",0
"732","17","August","CRP","9","Rhiz",0.0727272727272727
"733","17","August","CRP","24","Anthracnose",0.32258064516129
"734","17","August","CRP","24","CRust",0
"735","17","August","CRP","24","Rhiz",0.17741935483871
"736","17","August","CRP","27","Anthracnose",0.377049180327869
"737","17","August","CRP","27","CRust",0.0163934426229508
"738","17","August","CRP","27","Rhiz",0.0983606557377049
"739","17","August","CRP","32","Anthracnose",0.206896551724138
"740","17","August","CRP","32","CRust",0
"741","17","August","CRP","32","Rhiz",0.0689655172413793
"742","17","August","CRP","33","Anthracnose",0.254237288135593
"743","17","August","CRP","33","CRust",0
"744","17","August","CRP","33","Rhiz",0.0338983050847458
"745","17","August","CRP","41","Anthracnose",0.559322033898305
"746","17","August","CRP","41","CRust",0
"747","17","August","CRP","41","Rhiz",0.0677966101694915
"748","17","August","CRP","42","Anthracnose",0.233333333333333
"749","17","August","CRP","42","CRust",0
"750","17","August","CRP","42","Rhiz",0.0666666666666667
"751","17","August","CRP","45","Anthracnose",0.344827586206897
"752","17","August","CRP","45","CRust",0
"753","17","August","CRP","45","Rhiz",0.0172413793103448
"754","17","August","CRP","48","Anthracnose",0.19672131147541
"755","17","August","CRP","48","CRust",0.0327868852459016
"756","17","August","CRP","48","Rhiz",0.0655737704918033
"757","17","August","CRP","49","Anthracnose",0.345454545454545
"758","17","August","CRP","49","CRust",0.0181818181818182
"759","17","August","CRP","49","Rhiz",0.0727272727272727
"760","17","August","CRP","58","Anthracnose",0.203703703703704
"761","17","August","CRP","58","CRust",0.037037037037037
"762","17","August","CRP","58","Rhiz",0.037037037037037
"763","17","August","CRP","60","Anthracnose",0.145454545454545
"764","17","August","CRP","60","CRust",0
"765","17","August","CRP","60","Rhiz",0.0181818181818182
"766","17","August","CRP","64","Anthracnose",0.232142857142857
"767","17","August","CRP","64","CRust",0.0357142857142857
"768","17","August","CRP","64","Rhiz",0.0714285714285714
"769","17","September","Always_sprayed","4","Anthracnose",0.285714285714286
"770","17","September","Always_sprayed","4","CRust",0
"771","17","September","Always_sprayed","4","Rhiz",0
"772","17","September","Always_sprayed","10","Anthracnose",0.322033898305085
"773","17","September","Always_sprayed","10","CRust",0.0338983050847458
"774","17","September","Always_sprayed","10","Rhiz",0.0169491525423729
"775","17","September","Always_sprayed","11","Anthracnose",0.153846153846154
"776","17","September","Always_sprayed","11","CRust",0.0153846153846154
"777","17","September","Always_sprayed","11","Rhiz",0.0615384615384615
"778","17","September","Always_sprayed","19","Anthracnose",0.142857142857143
"779","17","September","Always_sprayed","19","CRust",0.0476190476190476
"780","17","September","Always_sprayed","19","Rhiz",0
"781","17","September","Always_sprayed","21","Anthracnose",0.206349206349206
"782","17","September","Always_sprayed","21","CRust",0
"783","17","September","Always_sprayed","21","Rhiz",0.0952380952380952
"784","17","September","Always_sprayed","22","Anthracnose",0.189655172413793
"785","17","September","Always_sprayed","22","CRust",0
"786","17","September","Always_sprayed","22","Rhiz",0.0172413793103448
"787","17","September","Always_sprayed","31","Anthracnose",0.0483870967741935
"788","17","September","Always_sprayed","31","CRust",0.032258064516129
"789","17","September","Always_sprayed","31","Rhiz",0.032258064516129
"790","17","September","Always_sprayed","36","Anthracnose",0.257142857142857
"791","17","September","Always_sprayed","36","CRust",0
"792","17","September","Always_sprayed","36","Rhiz",0.0714285714285714
"793","17","September","Always_sprayed","40","Anthracnose",0.181818181818182
"794","17","September","Always_sprayed","40","CRust",0
"795","17","September","Always_sprayed","40","Rhiz",0
"796","17","September","Always_sprayed","43","Anthracnose",0.265625
"797","17","September","Always_sprayed","43","CRust",0
"798","17","September","Always_sprayed","43","Rhiz",0.03125
"799","17","September","Always_sprayed","50","Anthracnose",0.337837837837838
"800","17","September","Always_sprayed","50","CRust",0.0945945945945946
"801","17","September","Always_sprayed","50","Rhiz",0
"802","17","September","Always_sprayed","52","Anthracnose",0.285714285714286
